pathway,ligand,receptor,sender,receiver,COVID,Control,log2FC
Growth_factor,PDGFA,PDGFRA,Mast_cell,Plasma_cell,5.7325316e-05,9.69911e-05,-0.05313245
Growth_factor,PDGFA,PDGFRA,Mast_cell,T_cell,1.8882389e-05,6.950396e-05,-0.06995446
Growth_factor,PDGFA,PDGFRA,Myeloid,B_cell,3.368477e-05,2.7540567e-05,0.0086009605
Growth_factor,PDGFA,PDGFRA,Myeloid,Endothelial,0.00018184843,0.00018734172,-0.0066902214
Growth_factor,PDGFA,PDGFRA,Myeloid,Epithelial,3.0418545e-05,9.763866e-06,0.029212398
Growth_factor,PDGFA,PDGFRA,Myeloid,Fibroblast,0.007870818,0.0031847542,1.0839243
Growth_factor,PDGFA,PDGFRA,Myeloid,Mast_cell,5.014902e-05,0.0,0.070594154
Growth_factor,PDGFA,PDGFRA,Myeloid,Myeloid,1.0569755e-05,2.1414313e-05,-0.015399271
Growth_factor,PDGFA,PDGFRA,Myeloid,NK_cell,6.007981e-06,0.0,0.008641649
Growth_factor,PDGFA,PDGFRA,Myeloid,Plasma_cell,2.6185868e-05,2.5857318e-05,0.00046187144
Growth_factor,PDGFA,PDGFRA,Myeloid,T_cell,8.625364e-06,1.8529394e-05,-0.0140971895
Growth_factor,PDGFA,PDGFRA,NK_cell,B_cell,3.0017767e-05,2.2574193e-05,0.010463738
Growth_factor,PDGFA,PDGFRA,NK_cell,Endothelial,0.000162052,0.0001535585,0.0105835935
Growth_factor,PDGFA,PDGFRA,NK_cell,Epithelial,2.7107111e-05,8.003154e-06,0.027086446
Growth_factor,PDGFA,PDGFRA,NK_cell,Fibroblast,0.007013982,0.0026104492,1.1503409
Growth_factor,PDGFA,PDGFRA,NK_cell,Mast_cell,4.4689685e-05,0.0,0.06307443
Growth_factor,PDGFA,PDGFRA,NK_cell,Myeloid,9.419107e-06,1.7552682e-05,-0.011578029
Growth_factor,PDGFA,PDGFRA,NK_cell,NK_cell,5.3539384e-06,0.0,0.0077034812
Growth_factor,PDGFA,PDGFRA,NK_cell,Plasma_cell,2.3335213e-05,2.1194484e-05,0.0030211494
Growth_factor,PDGFA,PDGFRA,NK_cell,T_cell,7.686387e-06,1.51879985e-05,-0.010700185
Growth_factor,PDGFA,PDGFRA,Plasma_cell,B_cell,3.3253114e-06,2.4489376e-05,-0.030115625
Growth_factor,PDGFA,PDGFRA,Plasma_cell,Endothelial,1.7951812e-05,0.00016658632,-0.19662386
Growth_factor,PDGFA,PDGFRA,Plasma_cell,Epithelial,3.0028743e-06,8.682137e-06,-0.008145953
Growth_factor,PDGFA,PDGFRA,Plasma_cell,Fibroblast,0.0007769956,0.0028319187,-1.1086268
Growth_factor,PDGFA,PDGFRA,Plasma_cell,Mast_cell,4.9506384e-06,0.0,0.0071246466
Growth_factor,PDGFA,PDGFRA,Plasma_cell,Myeloid,1.0434308e-06,1.9041843e-05,-0.025708657
Growth_factor,PDGFA,PDGFRA,Plasma_cell,NK_cell,5.930991e-07,0.0,0.00085553195
Growth_factor,PDGFA,PDGFRA,Plasma_cell,Plasma_cell,2.5850306e-06,2.2992614e-05,-0.029071122
Growth_factor,PDGFA,PDGFRA,Plasma_cell,T_cell,8.514833e-07,1.6476542e-05,-0.022348946
Growth_factor,PDGFA,PDGFRA,T_cell,B_cell,2.5935631e-05,2.0513191e-05,0.0076453174
Growth_factor,PDGFA,PDGFRA,T_cell,Endothelial,0.00014001444,0.00013953875,0.00060215755
Growth_factor,PDGFA,PDGFRA,T_cell,Epithelial,2.3420796e-05,7.2724733e-06,0.022945475
Growth_factor,PDGFA,PDGFRA,T_cell,Fibroblast,0.006060146,0.0023721177,1.066043
Growth_factor,PDGFA,PDGFRA,T_cell,Mast_cell,3.8612303e-05,0.0,0.054657143
Growth_factor,PDGFA,PDGFRA,T_cell,Myeloid,8.138196e-06,1.5950138e-05,-0.011136181
Growth_factor,PDGFA,PDGFRA,T_cell,NK_cell,4.6258524e-06,0.0,0.0066583985
Growth_factor,PDGFA,PDGFRA,T_cell,Plasma_cell,2.0161842e-05,1.9259447e-05,0.00127675
Growth_factor,PDGFA,PDGFRA,T_cell,T_cell,6.64111e-06,1.3801348e-05,-0.010225609
Growth_factor,PDGFB,PDGFRB,B_cell,B_cell,0.0,5.649389e-06,-0.008127446
Growth_factor,PDGFB,PDGFRB,B_cell,Endothelial,0.0,6.155785e-05,-0.086183004
Growth_factor,PDGFB,PDGFRB,B_cell,Epithelial,0.0,7.178671e-06,-0.010319577
Growth_factor,PDGFB,PDGFRB,B_cell,Fibroblast,0.0,0.00059462234,-0.6732148
Growth_factor,PDGFB,PDGFRB,B_cell,Mast_cell,0.0,7.866304e-06,-0.011304307
Growth_factor,PDGFB,PDGFRB,B_cell,Myeloid,0.0,5.5300384e-06,-0.007956232
Growth_factor,PDGFB,PDGFRB,B_cell,NK_cell,0.0,2.361764e-05,-0.03367692
Growth_factor,PDGFB,PDGFRB,B_cell,Plasma_cell,0.0,2.2566268e-05,-0.032194417
Growth_factor,PDGFB,PDGFRB,B_cell,T_cell,0.0,8.778698e-06,-0.01260968
Growth_factor,PDGFB,PDGFRB,Endothelial,B_cell,0.0,0.0006458239,-0.71880996
Growth_factor,PDGFB,PDGFRB,Endothelial,Endothelial,0.008482127,0.007037137,0.2385291
Growth_factor,PDGFB,PDGFRB,Endothelial,Epithelial,0.0007475065,0.0008206475,-0.05915387
Growth_factor,PDGFB,PDGFRB,Endothelial,Fibroblast,0.11869357,0.06797573,0.79518485
Growth_factor,PDGFB,PDGFRB,Endothelial,Mast_cell,0.0,0.000899256,-0.92543435
Growth_factor,PDGFB,PDGFRB,Endothelial,Myeloid,0.0004904986,0.0006321801,-0.13100511
Growth_factor,PDGFB,PDGFRB,Endothelial,NK_cell,0.0055455626,0.002699909,0.82302743
Growth_factor,PDGFB,PDGFRB,Endothelial,Plasma_cell,0.00015975922,0.0025797188,-1.626021
Growth_factor,PDGFB,PDGFRB,Endothelial,T_cell,0.00075371814,0.0010035586,-0.1921479
Growth_factor,PDGFB,PDGFRB,Epithelial,B_cell,0.0,1.0360943e-05,-0.014870843
Growth_factor,PDGFB,PDGFRB,Epithelial,Endothelial,5.3317788e-05,0.00011289669,-0.07937892
Growth_factor,PDGFB,PDGFRB,Epithelial,Epithelial,4.6987493e-06,1.3165636e-05,-0.012107073
Growth_factor,PDGFB,PDGFRB,Epithelial,Fibroblast,0.00074609567,0.0010905336,-0.2597387
Growth_factor,PDGFB,PDGFRB,Epithelial,Mast_cell,0.0,1.4426751e-05,-0.020664737
Growth_factor,PDGFB,PDGFRB,Epithelial,Myeloid,3.083224e-06,1.0142055e-05,-0.010116926
Growth_factor,PDGFB,PDGFRB,Epithelial,NK_cell,3.4858844e-05,4.33146e-05,-0.011740311
Growth_factor,PDGFB,PDGFRB,Epithelial,Plasma_cell,1.0042302e-06,4.138639e-05,-0.057057366
Growth_factor,PDGFB,PDGFRB,Epithelial,T_cell,4.7377953e-06,1.6100075e-05,-0.016223539
Growth_factor,PDGFB,PDGFRB,Fibroblast,B_cell,0.0,1.2961601e-05,-0.018579397
Growth_factor,PDGFB,PDGFRB,Fibroblast,Endothelial,0.00021911002,0.00014123443,0.09523314
Growth_factor,PDGFB,PDGFRB,Fibroblast,Epithelial,1.9309562e-05,1.6470289e-05,0.004024108
Growth_factor,PDGFB,PDGFRB,Fibroblast,Fibroblast,0.0030660883,0.0013642639,0.78225046
Growth_factor,PDGFB,PDGFRB,Fibroblast,Mast_cell,0.0,1.8047951e-05,-0.025805565
Growth_factor,PDGFB,PDGFRB,Fibroblast,Myeloid,1.2670543e-05,1.2687771e-05,-2.4507735e-05
Growth_factor,PDGFB,PDGFRB,Fibroblast,NK_cell,0.00014325278,5.418682e-05,0.117013976
Growth_factor,PDGFB,PDGFRB,Fibroblast,Plasma_cell,4.126895e-06,5.177462e-05,-0.066883974
Growth_factor,PDGFB,PDGFRB,Fibroblast,T_cell,1.947002e-05,2.014129e-05,-0.0009495706
Growth_factor,PDGFB,PDGFRB,Mast_cell,B_cell,0.0,0.0,0.0
Growth_factor,PDGFB,PDGFRB,Mast_cell,Endothelial,0.00025635838,0.0,0.32924807
Growth_factor,PDGFB,PDGFRB,Mast_cell,Epithelial,2.2592156e-05,0.0,0.032230906
Growth_factor,PDGFB,PDGFRB,Mast_cell,Fibroblast,0.0035873184,0.0,2.197651
Growth_factor,PDGFB,PDGFRB,Mast_cell,Mast_cell,0.0,0.0,0.0
Growth_factor,PDGFB,PDGFRB,Mast_cell,Myeloid,1.4824515e-05,0.0,0.02123027
Growth_factor,PDGFB,PDGFRB,Mast_cell,NK_cell,0.00016760553,0.0,0.22355293
Growth_factor,PDGFB,PDGFRB,Mast_cell,Plasma_cell,4.8284605e-06,0.0,0.006949222
Growth_factor,PDGFB,PDGFRB,Mast_cell,T_cell,2.2779894e-05,0.0,0.032495774
Growth_factor,PDGFB,PDGFRB,Myeloid,B_cell,0.0,0.00020968834,-0.2746354
Growth_factor,PDGFB,PDGFRB,Myeloid,Endothelial,0.0008960572,0.002284842,-0.7928215
Growth_factor,PDGFB,PDGFRB,Myeloid,Epithelial,7.8967045e-05,0.0002664507,-0.23114008
Growth_factor,PDGFB,PDGFRB,Myeloid,Fibroblast,0.0125388615,0.022070594,-0.7689488
Growth_factor,PDGFB,PDGFRB,Myeloid,Mast_cell,0.0,0.00029197356,-0.36957654
Growth_factor,PDGFB,PDGFRB,Myeloid,Myeloid,5.1816573e-05,0.0002052584,-0.1964593
Growth_factor,PDGFB,PDGFRB,Myeloid,NK_cell,0.00058583665,0.0008766159,-0.2428892
Growth_factor,PDGFB,PDGFRB,Myeloid,Plasma_cell,1.6877064e-05,0.000837592,-0.85367125
Growth_factor,PDGFB,PDGFRB,Myeloid,T_cell,7.962325e-05,0.0003258389,-0.2963775
Growth_factor,PDGFB,PDGFRB,NK_cell,B_cell,0.0,0.0,0.0
Growth_factor,PDGFB,PDGFRB,NK_cell,Endothelial,4.281751e-05,0.0,0.060486827
Growth_factor,PDGFB,PDGFRB,NK_cell,Epithelial,3.7733892e-06,0.0,0.005433522
Growth_factor,PDGFB,PDGFRB,NK_cell,Fibroblast,0.0005991614,0.0,0.67731553
Growth_factor,PDGFB,PDGFRB,NK_cell,Mast_cell,0.0,0.0,0.0
Growth_factor,PDGFB,PDGFRB,NK_cell,Myeloid,2.4760213e-06,0.0,0.0035678365
Growth_factor,PDGFB,PDGFRB,NK_cell,NK_cell,2.7993825e-05,0.0,0.03983156
Growth_factor,PDGFB,PDGFRB,NK_cell,Plasma_cell,8.064595e-07,0.0,0.0011629937
Growth_factor,PDGFB,PDGFRB,NK_cell,T_cell,3.8047453e-06,0.0,0.005478754
Growth_factor,PDGFB,PDGFRB,Plasma_cell,B_cell,0.0,0.0,0.0
Growth_factor,PDGFB,PDGFRB,Plasma_cell,Endothelial,6.0212427e-05,0.0,0.08435345
Growth_factor,PDGFB,PDGFRB,Plasma_cell,Epithelial,5.306355e-06,0.0,0.007635224
Growth_factor,PDGFB,PDGFRB,Plasma_cell,Fibroblast,0.0008425749,0.0,0.8817232
Growth_factor,PDGFB,PDGFRB,Plasma_cell,Mast_cell,0.0,0.0,0.0
Growth_factor,PDGFB,PDGFRB,Plasma_cell,Myeloid,3.4819225e-06,0.0,0.0050145444
Growth_factor,PDGFB,PDGFRB,Plasma_cell,NK_cell,3.9366514e-05,0.0,0.05570444
Growth_factor,PDGFB,PDGFRB,Plasma_cell,Plasma_cell,1.1340894e-06,0.0,0.0016353157
Growth_factor,PDGFB,PDGFRB,Plasma_cell,T_cell,5.35045e-06,0.0,0.00769852
Growth_factor,PDGFB,PDGFRB,T_cell,B_cell,0.0,6.991046e-06,-0.010050942
Growth_factor,PDGFB,PDGFRB,T_cell,Endothelial,0.00014571649,7.617704e-05,0.09033456
Growth_factor,PDGFB,PDGFRB,T_cell,Epithelial,1.2841592e-05,8.883513e-06,0.0056488756
Growth_factor,PDGFB,PDGFRB,T_cell,Fibroblast,0.0020390651,0.00073583756,0.8079956
Growth_factor,PDGFB,PDGFRB,T_cell,Mast_cell,0.0,9.73445e-06,-0.013975886
Growth_factor,PDGFB,PDGFRB,T_cell,Myeloid,8.426393e-06,6.843352e-06,0.0022664978
Growth_factor,PDGFB,PDGFRB,T_cell,NK_cell,9.5268544e-05,2.9226527e-05,0.089724116
Growth_factor,PDGFB,PDGFRB,T_cell,Plasma_cell,2.744542e-06,2.7925465e-05,-0.03578166
Growth_factor,PDGFB,PDGFRB,T_cell,T_cell,1.2948304e-05,1.0863526e-05,0.0029722361
Growth_factor,VEGFA,FLT1,B_cell,B_cell,0.00017659942,0.00041931626,-0.2705729
Growth_factor,VEGFA,FLT1,B_cell,Endothelial,0.013618639,0.016195728,-0.23424116
Growth_factor,VEGFA,FLT1,B_cell,Epithelial,6.4722015e-05,5.185264e-05,0.01754416
Growth_factor,VEGFA,FLT1,B_cell,Fibroblast,0.00020886578,0.00023736125,-0.033612754
Growth_factor,VEGFA,FLT1,B_cell,Mast_cell,0.00041387836,0.00059872033,-0.17725968
Growth_factor,VEGFA,FLT1,B_cell,Myeloid,0.0009125809,0.0016904889,-0.49234763
Growth_factor,VEGFA,FLT1,B_cell,NK_cell,0.00022215937,9.2891394e-05,0.16128245
Growth_factor,VEGFA,FLT1,B_cell,Plasma_cell,5.8549413e-05,8.1296035e-05,-0.030672945
Growth_factor,VEGFA,FLT1,B_cell,T_cell,5.5163317e-05,8.881545e-05,-0.0452932
Growth_factor,VEGFA,FLT1,Endothelial,B_cell,0.0023131128,0.0029848972,-0.2663552
Growth_factor,VEGFA,FLT1,Endothelial,Endothelial,0.17837799,0.11528907,0.62528735
Growth_factor,VEGFA,FLT1,Endothelial,Epithelial,0.000847734,0.00036911233,0.4325162
Growth_factor,VEGFA,FLT1,Endothelial,Fibroblast,0.00273574,0.0016896529,0.473974
Growth_factor,VEGFA,FLT1,Endothelial,Mast_cell,0.005421011,0.0042619826,0.28719395
Growth_factor,VEGFA,FLT1,Endothelial,Myeloid,0.011953055,0.012033722,-0.008956741
Growth_factor,VEGFA,FLT1,Endothelial,NK_cell,0.0029098606,0.0006612462,1.2348514
Growth_factor,VEGFA,FLT1,Endothelial,Plasma_cell,0.0007668847,0.00057870476,0.16246647
Growth_factor,VEGFA,FLT1,Endothelial,T_cell,0.0007225333,0.0006322316,0.07768611
Growth_factor,VEGFA,FLT1,Epithelial,B_cell,0.008946156,0.01944806,-1.039753
Growth_factor,VEGFA,FLT1,Epithelial,Endothelial,0.6898917,0.7511645,-0.122588634
Growth_factor,VEGFA,FLT1,Epithelial,Epithelial,0.0032786815,0.0024049466,0.3295343
Growth_factor,VEGFA,FLT1,Epithelial,Fibroblast,0.010580702,0.011008913,-0.052382857
Growth_factor,VEGFA,FLT1,Epithelial,Mast_cell,0.02096621,0.027768893,-0.38922372
Growth_factor,VEGFA,FLT1,Epithelial,Myeloid,0.046229433,0.07840557,-0.749554
Growth_factor,VEGFA,FLT1,Epithelial,NK_cell,0.011254128,0.004308341,1.2069349
Growth_factor,VEGFA,FLT1,Epithelial,Plasma_cell,0.0029659905,0.0037705433,-0.26647237
Growth_factor,VEGFA,FLT1,Epithelial,T_cell,0.0027944578,0.004119297,-0.43205205
Growth_factor,VEGFA,FLT1,Fibroblast,B_cell,0.0042119073,0.004234834,-0.006332434
Growth_factor,VEGFA,FLT1,Fibroblast,Endothelial,0.3248054,0.1635668,0.9853372
Growth_factor,VEGFA,FLT1,Fibroblast,Epithelial,0.0015436242,0.0005236795,0.73932606
Growth_factor,VEGFA,FLT1,Fibroblast,Fibroblast,0.004981462,0.0023972015,0.8161513
Growth_factor,VEGFA,FLT1,Fibroblast,Mast_cell,0.009871026,0.0060467036,0.6254676
Growth_factor,VEGFA,FLT1,Fibroblast,Myeloid,0.021765113,0.017072888,0.33299753
Growth_factor,VEGFA,FLT1,Fibroblast,NK_cell,0.0052985153,0.0009381455,1.7003348
Growth_factor,VEGFA,FLT1,Fibroblast,Plasma_cell,0.0013964071,0.0008210395,0.3961109
Growth_factor,VEGFA,FLT1,Fibroblast,T_cell,0.0013156486,0.0008969809,0.2877111
Growth_factor,VEGFA,FLT1,Mast_cell,B_cell,0.0066089365,0.004271444,0.52949655
Growth_factor,VEGFA,FLT1,Mast_cell,Endothelial,0.50965464,0.16498081,1.6213313
Growth_factor,VEGFA,FLT1,Mast_cell,Epithelial,0.0024221127,0.00052820664,1.1630476
Growth_factor,VEGFA,FLT1,Mast_cell,Fibroblast,0.007816451,0.002417925,1.3670774
Growth_factor,VEGFA,FLT1,Mast_cell,Mast_cell,0.015488702,0.006098977,1.2157947
Growth_factor,VEGFA,FLT1,Mast_cell,Myeloid,0.034151804,0.017220482,0.9480375
Growth_factor,VEGFA,FLT1,Mast_cell,NK_cell,0.008313941,0.0009462557,2.2586904
Growth_factor,VEGFA,FLT1,Mast_cell,Plasma_cell,0.0021911133,0.00082813733,0.8036854
Growth_factor,VEGFA,FLT1,Mast_cell,T_cell,0.0020643943,0.0009047353,0.68601143
Growth_factor,VEGFA,FLT1,Myeloid,B_cell,0.0036007538,0.0027025994,0.31333172
Growth_factor,VEGFA,FLT1,Myeloid,Endothelial,0.2776757,0.10438556,1.4029099
Growth_factor,VEGFA,FLT1,Myeloid,Epithelial,0.0013196422,0.0003342034,0.7979238
Growth_factor,VEGFA,FLT1,Myeloid,Fibroblast,0.004258645,0.0015298533,1.0556375
Growth_factor,VEGFA,FLT1,Myeloid,Mast_cell,0.008438726,0.0038589041,0.95796126
Growth_factor,VEGFA,FLT1,Myeloid,Myeloid,0.018606964,0.0108956285,0.7209346
Growth_factor,VEGFA,FLT1,Myeloid,NK_cell,0.004529693,0.0005987086,1.7902925
Growth_factor,VEGFA,FLT1,Myeloid,Plasma_cell,0.0011937866,0.0005239735,0.5255855
Growth_factor,VEGFA,FLT1,Myeloid,T_cell,0.0011247462,0.00057243806,0.43428743
Growth_factor,VEGFA,FLT1,NK_cell,B_cell,5.6684774e-05,6.581847e-05,-0.012416509
Growth_factor,VEGFA,FLT1,NK_cell,Endothelial,0.004371302,0.0025421816,0.6006338
Growth_factor,VEGFA,FLT1,NK_cell,Epithelial,2.0774432e-05,8.139111e-06,0.017969366
Growth_factor,VEGFA,FLT1,NK_cell,Fibroblast,6.704161e-05,3.725769e-05,0.040842026
Growth_factor,VEGFA,FLT1,NK_cell,Mast_cell,0.00013284643,9.3978844e-05,0.050367482
Growth_factor,VEGFA,FLT1,NK_cell,Myeloid,0.00029291963,0.0002653496,0.031096572
Growth_factor,VEGFA,FLT1,NK_cell,NK_cell,7.130858e-05,1.4580808e-05,0.07849028
Growth_factor,VEGFA,FLT1,NK_cell,Plasma_cell,1.8793155e-05,1.2760728e-05,0.008567794
Growth_factor,VEGFA,FLT1,NK_cell,T_cell,1.7706287e-05,1.3941022e-05,0.00534768
Growth_factor,VEGFA,FLT1,Plasma_cell,B_cell,0.0023393827,0.0013853856,0.48535883
Growth_factor,VEGFA,FLT1,Plasma_cell,Endothelial,0.18040381,0.05350932,1.73463
Growth_factor,VEGFA,FLT1,Plasma_cell,Epithelial,0.0008573616,0.00017131676,0.66512334
Growth_factor,VEGFA,FLT1,Plasma_cell,Fibroblast,0.0027668097,0.00078422163,1.0780481
Growth_factor,VEGFA,FLT1,Plasma_cell,Mast_cell,0.005482577,0.0019781215,1.122165
Growth_factor,VEGFA,FLT1,Plasma_cell,Myeloid,0.0120888045,0.005585233,0.9910269
Growth_factor,VEGFA,FLT1,Plasma_cell,NK_cell,0.0029429076,0.00030690536,1.5931052
Growth_factor,VEGFA,FLT1,Plasma_cell,Plasma_cell,0.00077559415,0.00026859526,0.48506987
Growth_factor,VEGFA,FLT1,Plasma_cell,T_cell,0.0007307391,0.00029343876,0.4201765
Growth_factor,VEGFA,FLT1,T_cell,B_cell,6.035688e-05,0.00019824822,-0.17637679
Growth_factor,VEGFA,FLT1,T_cell,Endothelial,0.0046544806,0.007657166,-0.6145003
Growth_factor,VEGFA,FLT1,T_cell,Epithelial,2.2120226e-05,2.4515371e-05,-0.0033767002
Growth_factor,VEGFA,FLT1,T_cell,Fibroblast,7.1384646e-05,0.00011222185,-0.05396803
Growth_factor,VEGFA,FLT1,T_cell,Mast_cell,0.00014145237,0.00028306854,-0.16872746
Growth_factor,VEGFA,FLT1,T_cell,Myeloid,0.00031189533,0.000799245,-0.455739
Growth_factor,VEGFA,FLT1,T_cell,NK_cell,7.592804e-05,4.3918055e-05,0.043573204
Growth_factor,VEGFA,FLT1,T_cell,Plasma_cell,2.0010597e-05,3.8435894e-05,-0.025827976
Growth_factor,VEGFA,FLT1,T_cell,T_cell,1.8853321e-05,4.1990992e-05,-0.03239641
Growth_factor,VEGFA,KDR,B_cell,B_cell,0.00013702543,0.0,0.18526442
Growth_factor,VEGFA,KDR,B_cell,Endothelial,0.0046412195,0.0035495656,0.31027827
Growth_factor,VEGFA,KDR,B_cell,Epithelial,0.00036724,0.00028450767,0.090051025
Growth_factor,VEGFA,KDR,B_cell,Fibroblast,0.00019678689,0.00052942935,-0.35382706
Growth_factor,VEGFA,KDR,B_cell,Mast_cell,5.0235314e-05,7.981126e-05,-0.0400665
Growth_factor,VEGFA,KDR,B_cell,Myeloid,4.3511004e-06,5.2543182e-05,-0.067615725
Growth_factor,VEGFA,KDR,B_cell,NK_cell,9.487167e-06,5.458868e-05,-0.063057855
Growth_factor,VEGFA,KDR,B_cell,Plasma_cell,2.5097357e-05,0.0,0.03576095
Growth_factor,VEGFA,KDR,B_cell,T_cell,7.960523e-06,1.7585307e-05,-0.013710735
Growth_factor,VEGFA,KDR,Endothelial,B_cell,0.0017947698,0.0,1.4827294
Growth_factor,VEGFA,KDR,Endothelial,Endothelial,0.06079105,0.025267536,1.2341169
Growth_factor,VEGFA,KDR,Endothelial,Epithelial,0.0048101377,0.0020252638,0.9415114
Growth_factor,VEGFA,KDR,Endothelial,Fibroblast,0.0025775298,0.0037687358,-0.41464302
Growth_factor,VEGFA,KDR,Endothelial,Mast_cell,0.00065798603,0.0005681354,0.08038166
Growth_factor,VEGFA,KDR,Endothelial,Myeloid,5.699105e-05,0.00037402794,-0.37844822
Growth_factor,VEGFA,KDR,Endothelial,NK_cell,0.00012426365,0.00038858879,-0.30463892
Growth_factor,VEGFA,KDR,Endothelial,Plasma_cell,0.00032872712,0.0,0.41004488
Growth_factor,VEGFA,KDR,Endothelial,T_cell,0.00010426755,0.00012518077,-0.027067177
Growth_factor,VEGFA,KDR,Epithelial,B_cell,0.006941421,0.0,2.989397
Growth_factor,VEGFA,KDR,Epithelial,Endothelial,0.23511444,0.16463031,0.5115196
Growth_factor,VEGFA,KDR,Epithelial,Epithelial,0.018603608,0.013195582,0.46567723
Growth_factor,VEGFA,KDR,Epithelial,Fibroblast,0.009968811,0.02455515,-1.220207
Growth_factor,VEGFA,KDR,Epithelial,Mast_cell,0.0025448157,0.003701679,-0.4074654
Growth_factor,VEGFA,KDR,Epithelial,Myeloid,0.00022041763,0.0024369743,-1.4937642
Growth_factor,VEGFA,KDR,Epithelial,NK_cell,0.00048059996,0.0025318454,-1.2542403
Growth_factor,VEGFA,KDR,Epithelial,Plasma_cell,0.0012713794,0.0,1.1835686
Growth_factor,VEGFA,KDR,Epithelial,T_cell,0.0004032634,0.0008156137,-0.3716715
Growth_factor,VEGFA,KDR,Fibroblast,B_cell,0.0032680654,0.0,2.0935824
Growth_factor,VEGFA,KDR,Fibroblast,Endothelial,0.11069338,0.03584841,1.5998695
Growth_factor,VEGFA,KDR,Fibroblast,Epithelial,0.008758697,0.0028733509,1.3331062
Growth_factor,VEGFA,KDR,Fibroblast,Fibroblast,0.0046933796,0.005346908,-0.15676862
Growth_factor,VEGFA,KDR,Fibroblast,Mast_cell,0.0011981154,0.0008060442,0.28343388
Growth_factor,VEGFA,KDR,Fibroblast,Myeloid,0.00010377402,0.0005306535,-0.47170293
Growth_factor,VEGFA,KDR,Fibroblast,NK_cell,0.00022626953,0.0005513118,-0.3392126
Growth_factor,VEGFA,KDR,Fibroblast,Plasma_cell,0.0005985736,0.0,0.6767852
Growth_factor,VEGFA,KDR,Fibroblast,T_cell,0.00018985898,0.00017760068,0.014940243
Growth_factor,VEGFA,KDR,Mast_cell,B_cell,0.0051279464,0.0,2.6154037
Growth_factor,VEGFA,KDR,Mast_cell,Endothelial,0.17368983,0.036158316,2.2330387
Growth_factor,VEGFA,KDR,Mast_cell,Epithelial,0.013743339,0.0028981906,1.9191867
Growth_factor,VEGFA,KDR,Mast_cell,Fibroblast,0.0073644184,0.0053931316,0.38774246
Growth_factor,VEGFA,KDR,Mast_cell,Mast_cell,0.0018799722,0.00081301236,0.6676661
Growth_factor,VEGFA,KDR,Mast_cell,Myeloid,0.00016283263,0.000535241,-0.40082163
Growth_factor,VEGFA,KDR,Mast_cell,NK_cell,0.00035504127,0.00055607787,-0.19957757
Growth_factor,VEGFA,KDR,Mast_cell,Plasma_cell,0.0009392264,0.0,0.9554812
Growth_factor,VEGFA,KDR,Mast_cell,T_cell,0.0002979092,0.00017913603,0.1384593
Growth_factor,VEGFA,KDR,Myeloid,B_cell,0.0027938646,0.0,1.923668
Growth_factor,VEGFA,KDR,Myeloid,Endothelial,0.09463161,0.02287785,2.0018146
Growth_factor,VEGFA,KDR,Myeloid,Epithelial,0.007487798,0.0018337239,1.5826911
Growth_factor,VEGFA,KDR,Myeloid,Fibroblast,0.004012364,0.003412306,0.18395834
Growth_factor,VEGFA,KDR,Myeloid,Mast_cell,0.0010242672,0.00051440374,0.41864982
Growth_factor,VEGFA,KDR,Myeloid,Myeloid,8.871627e-05,0.00033865412,-0.29815528
Growth_factor,VEGFA,KDR,Myeloid,NK_cell,0.0001934375,0.00035183787,-0.17979912
Growth_factor,VEGFA,KDR,Myeloid,Plasma_cell,0.0005117197,0.0,0.5961907
Growth_factor,VEGFA,KDR,Myeloid,T_cell,0.00016231019,0.00011334175,0.06209869
Growth_factor,VEGFA,KDR,NK_cell,B_cell,4.3982338e-05,0.0,0.062097207
Growth_factor,VEGFA,KDR,NK_cell,Endothelial,0.0014897357,0.00055716175,0.6770739
Growth_factor,VEGFA,KDR,NK_cell,Epithelial,0.000117876465,4.465808e-05,0.097729966
Growth_factor,VEGFA,KDR,NK_cell,Fibroblast,6.316453e-05,8.31025e-05,-0.026804954
Growth_factor,VEGFA,KDR,NK_cell,Mast_cell,1.61245e-05,1.2527669e-05,0.00511583
Growth_factor,VEGFA,KDR,NK_cell,Myeloid,1.3966136e-06,8.247503e-06,-0.009836381
Growth_factor,VEGFA,KDR,NK_cell,NK_cell,3.045185e-06,8.568577e-06,-0.007922684
Growth_factor,VEGFA,KDR,NK_cell,Plasma_cell,8.055734e-06,0.0,0.011575338
Growth_factor,VEGFA,KDR,NK_cell,T_cell,2.555164e-06,2.7602985e-06,-0.00029515242
Growth_factor,VEGFA,KDR,Plasma_cell,B_cell,0.0018151528,0.0,1.4932133
Growth_factor,VEGFA,KDR,Plasma_cell,Endothelial,0.061481446,0.011727466,2.2954826
Growth_factor,VEGFA,KDR,Plasma_cell,Epithelial,0.004864766,0.00093998935,1.5960248
Growth_factor,VEGFA,KDR,Plasma_cell,Fibroblast,0.0026068026,0.00174919,0.39171392
Growth_factor,VEGFA,KDR,Plasma_cell,Mast_cell,0.00066545873,0.0002636897,0.3982774
Growth_factor,VEGFA,KDR,Plasma_cell,Myeloid,5.763829e-05,0.00017359825,-0.15009242
Growth_factor,VEGFA,KDR,Plasma_cell,NK_cell,0.0001256749,0.00018035641,-0.06843233
Growth_factor,VEGFA,KDR,Plasma_cell,Plasma_cell,0.00033246045,0.0,0.41409266
